,公司代码,公司名称,年份,募投项目是否延期
0,000001,平安银行,2015,0
1,000002,万  科Ａ,2015,0
2,000004,国农科技,2015,0
3,000005,世纪星源,2015,0
4,000006,深振业Ａ,2015,0
5,000007,全新好,2015,0
6,000008,神州高铁,2015,0
7,000009,中国宝安,2015,0
8,000010,美丽生态,2015,0
9,000011,深物业A,2015,0
10,000012,南  玻Ａ,2015,0
11,000014,沙河股份,2015,0
12,000016,深康佳Ａ,2015,0
13,000017,深中华A,2015,0
14,000018,神州长城,2015,0
15,000019,深深宝Ａ,2015,0
16,000020,深华发Ａ,2015,0
17,000021,深科技,2015,0
18,000022,深赤湾Ａ,2015,0
19,000023,深天地Ａ,2015,0
20,000025,特  力Ａ,2015,0
21,000026,飞亚达Ａ,2015,0
22,000027,深圳能源,2015,0
23,000028,国药一致,2015,0
24,000029,深深房Ａ,2015,0
25,000030,富奥股份,2015,0
26,000031,中粮地产,2015,0
27,000032,深桑达Ａ,2015,0
28,000033,ST新都,2015,0
29,000034,深信泰丰,2015,0
30,000035,中国天楹,2015,0
31,000036,华联控股,2015,0
32,000037,深南电Ａ,2015,0
33,000038,深大通,2015,0
34,000039,中集集团,2015,0
35,000040,宝安地产,2015,0
36,000042,中洲控股,2015,0
37,000043,中航地产,2015,0
38,000045,深纺织Ａ,2015,0
39,000046,泛海控股,2015,0
40,000048,康达尔,2015,0
41,000049,德赛电池,2015,0
42,000050,深天马Ａ,2015,0
43,000055,方大集团,2015,0
44,000056,皇庭国际,2015,0
45,000058,深 赛 格,2015,0
46,000059,ST华锦,2015,0
47,000060,中金岭南,2015,0
48,000061,农 产 品,2015,0
49,000062,深圳华强,2015,0
50,000063,中兴通讯,2015,0
51,000065,北方国际,2015,0
52,000066,长城电脑,2015,0
53,000068,ST华赛,2015,0
54,000069,华侨城Ａ,2015,0
55,000070,特发信息,2015,0
56,000078,海王生物,2015,0
57,000088,盐 田 港,2015,0
58,000089,深圳机场,2015,0
59,000090,天健集团,2015,0
60,000096,广聚能源,2015,0
61,000099,中信海直,2015,0
62,000100,TCL 集团,2015,0
63,000150,宜华健康,2015,0
64,000151,中成股份,2015,0
65,000153,丰原药业,2015,0
66,000155,ST川化,2015,0
67,000156,华数传媒,2015,0
68,000157,中联重科,2015,0
69,000158,常山股份,2015,0
70,000159,国际实业,2015,0
71,000166,申万宏源,2015,0
72,000301,东方市场,2015,0
73,000333,美的集团,2015,0
74,000333,美的集团,2015,0
75,000338,潍柴动力,2015,0
76,000400,许继电气,2015,0
77,000401,冀东水泥,2015,0
78,000402,金 融 街,2015,0
79,000403,ST生化,2015,0
80,000404,华意压缩,2015,0
81,000407,胜利股份,2015,0
82,000408,ST金源,2015,0
83,000409,山东地矿,2015,0
84,000410,沈阳机床,2015,0
85,000411,英特集团,2015,0
86,000413,东旭光电,2015,0
87,000415,渤海金控,2015,0
88,000416,民生控股,2015,0
89,000417,合肥百货,2015,0
90,000418,小天鹅Ａ,2015,0
91,000419,通程控股,2015,0
92,000420,吉林化纤,2015,0
93,000421,南京中北,2015,0
94,000422,湖北宜化,2015,0
95,000423,东阿阿胶,2015,0
96,000425,徐工机械,2015,0
97,000426,兴业矿业,2015,0
98,000428,华天酒店,2015,0
99,000429,粤高速Ａ,2015,0
100,000430,张家界,2015,0
101,000488,晨鸣纸业,2015,0
102,000498,山东路桥,2015,0
103,000501,鄂武商Ａ,2015,0
104,000502,绿景控股,2015,0
105,000503,海虹控股,2015,0
106,000504,南华生物,2015,0
107,000505,ST珠江,2015,0
108,000506,中润资源,2015,0
109,000507,珠海港,2015,0
110,000509,华塑控股,2015,0
111,000510,ST金路,2015,0
112,000511,ST烯碳,2015,0
113,000513,丽珠集团,2015,0
114,000514,渝 开 发,2015,0
115,000516,国际医学,2015,0
116,000517,荣安地产,2015,0
117,000518,四环生物,2015,0
118,000519,江南红箭,2015,0
119,000520,长航凤凰,2015,0
120,000521,美菱电器,2015,0
121,000523,广州浪奇,2015,0
122,000524,岭南控股,2015,0
123,000525,红 太 阳,2015,0
124,000526,银润投资,2015,0
125,000528,柳    工,2015,0
126,000529,广弘控股,2015,0
127,000530,大冷股份,2015,0
128,000531,穗恒运Ａ,2015,0
129,000532,力合股份,2015,0
130,000533,万 家 乐,2015,0
131,000534,万泽股份,2015,0
132,000536,华映科技,2015,0
133,000537,广宇发展,2015,0
134,000538,云南白药,2015,0
135,000539,粤电力Ａ,2015,0
136,000540,中天城投,2015,0
137,000541,佛山照明,2015,0
138,000543,皖能电力,2015,0
139,000544,中原环保,2015,0
140,000545,金浦钛业,2015,0
141,000546,金圆股份,2015,0
142,000547,航天发展,2015,0
143,000548,湖南投资,2015,0
144,000550,江铃汽车,2015,0
145,000551,创元科技,2015,0
146,000552,靖远煤电,2015,1
147,000553,沙隆达Ａ,2015,0
148,000553,沙隆达Ａ,2015,0
149,000554,泰山石油,2015,0
150,000555,神州信息,2015,0
151,000557,ST广夏,2015,0
152,000558,莱茵体育,2015,0
153,000559,万向钱潮,2015,0
154,000560,昆百大Ａ,2015,0
155,000561,烽火电子,2015,0
156,000563,陕国投Ａ,2015,0
157,000564,西安民生,2015,0
158,000565,渝三峡Ａ,2015,0
159,000566,海南海药,2015,0
160,000567,海德股份,2015,0
161,000568,泸州老窖,2015,0
162,000570,苏常柴Ａ,2015,0
163,000571,新大洲Ａ,2015,0
164,000572,海马汽车,2015,0
165,000573,粤宏远Ａ,2015,0
166,000576,广东甘化,2015,0
167,000581,威孚高科,2015,0
168,000582,北部湾港,2015,0
169,000584,友利控股,2015,0
170,000585,东北电气,2015,0
171,000586,汇源通信,2015,0
172,000587,金洲慈航,2015,0
173,000589,黔轮胎Ａ,2015,0
174,000590,ST古汉,2015,0
175,000591,太阳能,2015,0
176,000592,平潭发展,2015,0
177,000593,大通燃气,2015,0
178,000595,宝塔实业,2015,0
179,000596,古井贡酒,2015,0
180,000597,东北制药,2015,0
181,000598,兴蓉环境,2015,0
182,000599,青岛双星,2015,0
183,000600,建投能源,2015,0
184,000601,韶能股份,2015,0
185,000603,盛达矿业,2015,0
186,000605,渤海股份,2015,0
187,000606,青海明胶,2015,0
188,000607,华媒控股,2015,0
189,000608,阳光股份,2015,0
190,000609,绵世股份,2015,0
191,000610,西安旅游,2015,0
192,000611,ST蒙发,2015,0
193,000612,焦作万方,2015,0
194,000613,大东海A,2015,0
195,000615,京汉股份,2015,0
196,000616,海航投资,2015,0
197,000617,石油济柴,2015,0
198,000619,海螺型材,2015,0
199,000620,新华联,2015,0
200,000622,恒立实业,2015,0
201,000623,吉林敖东,2015,0
202,000625,长安汽车,2015,0
203,000626,如意集团,2015,0
204,000627,天茂集团,2015,0
205,000628,高新发展,2015,0
206,000629,攀钢钒钛,2015,0
207,000630,铜陵有色,2015,0
208,000631,顺发恒业,2015,0
209,000632,三木集团,2015,0
210,000633,ST合金,2015,0
211,000635,英 力 特,2015,0
212,000636,风华高科,2015,0
213,000637,茂化实华,2015,0
214,000638,万方发展,2015,0
215,000639,西王食品,2015,0
216,000650,仁和药业,2015,0
217,000651,格力电器,2015,0
218,000652,泰达股份,2015,0
219,000655,金岭矿业,2015,0
220,000656,金科股份,2015,0
221,000657,中钨高新,2015,0
222,000659,ST中富,2015,0
223,000661,长春高新,2015,0
224,000662,索芙特,2015,0
225,000663,永安林业,2015,0
226,000665,湖北广电,2015,0
227,000666,经纬纺机,2015,0
228,000667,美好集团,2015,0
229,000668,荣丰控股,2015,0
230,000669,金鸿能源,2015,0
231,000670,ST盈方,2015,0
232,000671,阳 光 城,2015,0
233,000672,上峰水泥,2015,0
234,000673,当代东方,2015,0
235,000676,智度投资,2015,0
236,000677,ST海龙,2015,0
237,000678,襄阳轴承,2015,0
238,000679,大连友谊,2015,0
239,000680,山推股份,2015,0
240,000681,视觉中国,2015,0
241,000682,东方电子,2015,0
242,000683,远兴能源,2015,0
243,000685,中山公用,2015,0
244,000686,东北证券,2015,0
245,000687,华讯方舟,2015,0
246,000688,建新矿业,2015,0
247,000690,宝新能源,2015,0
248,000691,ST亚太,2015,0
249,000692,惠天热电,2015,0
250,000693,ST华泽,2015,0
251,000695,滨海能源,2015,0
252,000697,炼石有色,2015,0
253,000698,沈阳化工,2015,0
254,000700,模塑科技,2015,0
255,000701,厦门信达,2015,0
256,000702,正虹科技,2015,0
257,000703,恒逸石化,2015,0
258,000705,浙江震元,2015,0
259,000707,双环科技,2015,0
260,000708,大冶特钢,2015,0
261,000709,河钢股份,2015,0
262,000710,天兴仪表,2015,0
263,000711,京蓝科技,2015,0
264,000712,锦龙股份,2015,0
265,000713,丰乐种业,2015,0
266,000715,中兴商业,2015,0
267,000716,黑芝麻,2015,0
268,000717,韶钢松山,2015,0
269,000718,苏宁环球,2015,0
270,000719,大地传媒,2015,0
271,000720,新能泰山,2015,0
272,000721,西安饮食,2015,0
273,000722,湖南发展,2015,0
274,000723,美锦能源,2015,0
275,000725,京东方Ａ,2015,0
276,000726,鲁  泰Ａ,2015,0
277,000727,华东科技,2015,0
278,000728,国元证券,2015,0
279,000729,燕京啤酒,2015,0
280,000731,四川美丰,2015,0
281,000732,泰禾集团,2015,0
282,000733,振华科技,2015,0
283,000735,罗 牛 山,2015,0
284,000736,中房地产,2015,0
285,000737,南风化工,2015,0
286,000738,中航动控,2015,0
287,000739,普洛药业,2015,0
288,000748,长城信息,2015,0
289,000750,国海证券,2015,0
290,000751,锌业股份,2015,0
291,000752,西藏发展,2015,0
292,000753,漳州发展,2015,0
293,000755,山西三维,2015,0
294,000756,新华制药,2015,0
295,000757,浩物股份,2015,0
296,000758,中色股份,2015,0
297,000759,中百集团,2015,0
298,000760,斯太尔,2015,0
299,000761,本钢板材,2015,0
300,000762,西藏矿业,2015,1
301,000766,通化金马,2015,0
302,000767,漳泽电力,2015,0
303,000768,中航飞机,2015,0
304,000776,广发证券,2015,0
305,000777,中核科技,2015,0
306,000778,新兴铸管,2015,0
307,000779,三毛派神,2015,0
308,000780,平庄能源,2015,0
309,000782,美达股份,2015,0
310,000783,长江证券,2015,0
311,000785,武汉中商,2015,0
312,000786,北新建材,2015,0
313,000788,北大医药,2015,0
314,000789,万年青,2015,0
315,000790,华神集团,2015,0
316,000791,甘肃电投,2015,0
317,000792,盐湖股份,2015,0
318,000793,华闻传媒,2015,0
319,000795,英洛华,2015,0
320,000796,凯撒旅游,2015,0
321,000797,中国武夷,2015,0
322,000798,中水渔业,2015,0
323,000799,ST酒鬼,2015,0
324,000800,一汽轿车,2015,0
325,000801,四川九洲,2015,0
326,000802,北京文化,2015,0
327,000803,金宇车城,2015,0
328,000806,银河生物,2015,0
329,000807,云铝股份,2015,0
330,000809,铁岭新城,2015,0
331,000810,创维数字,2015,0
332,000811,烟台冰轮,2015,0
333,000812,陕西金叶,2015,0
334,000813,天山纺织,2015,0
335,000815,ST美利,2015,0
336,000816,智慧农业,2015,0
337,000818,方大化工,2015,0
338,000819,岳阳兴长,2015,0
339,000820,金城股份,2015,0
340,000821,京山轻机,2015,0
341,000822,山东海化,2015,0
342,000823,超声电子,2015,0
343,000825,太钢不锈,2015,0
344,000826,启迪桑德,2015,0
345,000828,东莞控股,2015,0
346,000829,天音控股,2015,0
347,000830,鲁西化工,2015,0
348,000831,五矿稀土,2015,0
349,000833,贵糖股份,2015,0
350,000835,长城动漫,2015,0
351,000836,鑫茂科技,2015,0
352,000837,秦川机床,2015,0
353,000838,财信发展,2015,0
354,000839,中信国安,2015,0
355,000848,承德露露,2015,0
356,000850,华茂股份,2015,0
357,000851,高鸿股份,2015,0
358,000852,石化机械,2015,0
359,000856,冀东装备,2015,0
360,000858,五 粮 液,2015,0
361,000859,国风塑业,2015,0
362,000860,顺鑫农业,2015,0
363,000861,海印股份,2015,0
364,000862,银星能源,2015,0
365,000863,三湘股份,2015,0
366,000868,安凯客车,2015,0
367,000869,张  裕Ａ,2015,0
368,000875,吉电股份,2015,0
369,000876,新 希 望,2015,0
370,000877,天山股份,2015,0
371,000878,云南铜业,2015,0
372,000880,潍柴重机,2015,0
373,000881,大连国际,2015,0
374,000882,华联股份,2015,0
375,000883,湖北能源,2015,0
376,000885,同力水泥,2015,0
377,000886,海南高速,2015,0
378,000887,中鼎股份,2015,0
379,000888,峨眉山Ａ,2015,0
380,000889,茂业通信,2015,0
381,000890,法 尔 胜,2015,0
382,000892,ST星美,2015,0
383,000893,东凌国际,2015,0
384,000895,双汇发展,2015,0
385,000897,津滨发展,2015,0
386,000898,鞍钢股份,2015,0
387,000899,赣能股份,2015,0
388,000900,现代投资,2015,0
389,000901,航天科技,2015,0
390,000902,新洋丰,2015,0
391,000903,云内动力,2015,0
392,000905,厦门港务,2015,0
393,000906,物产中拓,2015,0
394,000908,景峰医药,2015,0
395,000909,数源科技,2015,0
396,000910,大亚科技,2015,0
397,000911,南宁糖业,2015,0
398,000912,ST天化,2015,0
399,000913,钱江摩托,2015,0
400,000915,山大华特,2015,0
401,000916,华北高速,2015,0
402,000917,电广传媒,2015,0
403,000918,嘉凯城,2015,0
404,000919,金陵药业,2015,0
405,000920,南方汇通,2015,0
406,000921,海信科龙,2015,0
407,000922,佳电股份,2015,0
408,000923,河北宣工,2015,0
409,000925,众合科技,2015,0
410,000926,福星股份,2015,0
411,000927,ST夏利,2015,0
412,000928,中钢国际,2015,0
413,000929,兰州黄河,2015,0
414,000930,中粮生化,2015,0
415,000931,中 关 村,2015,0
416,000932,华菱钢铁,2015,0
417,000933,ST神火,2015,0
418,000935,四川双马,2015,0
419,000936,华西股份,2015,0
420,000937,冀中能源,2015,0
421,000938,紫光股份,2015,0
422,000939,凯迪生态,2015,0
423,000948,南天信息,2015,0
424,000949,新乡化纤,2015,0
425,000950,建峰化工,2015,0
426,000951,中国重汽,2015,0
427,000952,广济药业,2015,0
428,000953,河池化工,2015,0
429,000955,欣龙控股,2015,0
430,000957,中通客车,2015,0
431,000958,东方能源,2015,0
432,000959,首钢股份,2015,0
433,000960,锡业股份,2015,0
434,000961,中南建设,2015,0
435,000962,东方钽业,2015,0
436,000963,华东医药,2015,0
437,000965,天保基建,2015,0
438,000966,长源电力,2015,0
439,000967,盈峰环境,2015,0
440,000968,煤 气 化,2015,0
441,000969,安泰科技,2015,0
442,000970,中科三环,2015,0
443,000971,高升控股,2015,0
444,000972,新中基,2015,0
445,000973,佛塑科技,2015,0
446,000975,银泰资源,2015,0
447,000976,ST春晖,2015,0
448,000977,浪潮信息,2015,0
449,000978,桂林旅游,2015,0
450,000979,中弘股份,2015,0
451,000980,金马股份,2015,0
452,000981,银亿股份,2015,0
453,000982,中银绒业,2015,0
454,000983,西山煤电,2015,0
455,000985,大庆华科,2015,0
456,000987,广州友谊,2015,0
457,000988,华工科技,2015,1
458,000989,九 芝 堂,2015,0
459,000990,诚志股份,2015,0
460,000993,闽东电力,2015,0
461,000995,ST皇台,2015,0
462,000996,中国中期,2015,0
463,000997,新 大 陆,2015,0
464,000998,隆平高科,2015,0
465,000999,华润三九,2015,0
466,001696,宗申动力,2015,0
467,001896,豫能控股,2015,0
468,001979,招商蛇口,2015,0
469,002001,新 和 成,2015,0
470,002002,鸿达兴业,2015,0
471,002003,伟星股份,2015,0
472,002004,华邦健康,2015,0
473,002005,德豪润达,2015,0
474,002006,精功科技,2015,0
475,002007,华兰生物,2015,0
476,002008,大族激光,2015,0
477,002009,天奇股份,2015,0
478,002010,传化股份,2015,0
479,002011,盾安环境,2015,0
480,002012,凯恩股份,2015,0
481,002013,中航机电,2015,0
482,002014,永新股份,2015,0
483,002015,ST霞客,2015,0
484,002016,世荣兆业,2015,0
485,002017,东信和平,2015,0
486,002018,华信国际,2015,0
487,002019,亿帆鑫富,2015,0
488,002020,京新药业,2015,0
489,002021,中捷资源,2015,0
490,002022,科华生物,2015,0
491,002023,海特高新,2015,0
492,002024,苏宁云商,2015,0
493,002025,航天电器,2015,0
494,002026,山东威达,2015,0
495,002027,分众传媒,2015,0
496,002028,思源电气,2015,0
497,002029,七 匹 狼,2015,0
498,002030,达安基因,2015,0
499,002031,巨轮智能,2015,0
500,002032,苏 泊 尔,2015,0
501,002033,丽江旅游,2015,0
502,002034,美 欣 达,2015,0
503,002035,华帝股份,2015,0
504,002036,联创电子,2015,0
505,002037,久联发展,2015,0
506,002038,双鹭药业,2015,0
507,002039,黔源电力,2015,0
508,002040,南 京 港,2015,0
509,002041,登海种业,2015,0
510,002042,华孚色纺,2015,0
511,002043,兔 宝 宝,2015,0
512,002044,美年健康,2015,0
513,002045,国光电器,2015,0
514,002046,轴研科技,2015,0
515,002047,宝鹰股份,2015,0
516,002048,宁波华翔,2015,0
517,002049,同方国芯,2015,0
518,002050,三花股份,2015,0
519,002051,中工国际,2015,0
520,002052,同洲电子,2015,0
521,002053,云南盐化,2015,0
522,002054,德美化工,2015,0
523,002055,得润电子,2015,0
524,002056,横店东磁,2015,0
525,002057,中钢天源,2015,0
526,002058,威 尔 泰,2015,1
527,002059,云南旅游,2015,1
528,002060,粤 水 电,2015,0
529,002061,江山化工,2015,0
530,002062,宏润建设,2015,0
531,002063,远光软件,2015,0
532,002064,华峰氨纶,2015,0
533,002065,东华软件,2015,0
534,002066,瑞泰科技,2015,0
535,002067,景兴纸业,2015,0
536,002068,黑猫股份,2015,0
537,002069,獐 子 岛,2015,0
538,002070,众和股份,2015,0
539,002071,长城影视,2015,0
540,002072,凯瑞德,2015,0
541,002073,软控股份,2015,0
542,002074,国轩高科,2015,0
543,002075,沙钢股份,2015,0
544,002076,雪 莱 特,2015,0
545,002077,大港股份,2015,0
546,002078,太阳纸业,2015,0
547,002079,苏州固锝,2015,0
548,002080,中材科技,2015,0
549,002081,金 螳 螂,2015,0
550,002082,栋梁新材,2015,0
551,002083,孚日股份,2015,0
552,002084,海鸥卫浴,2015,0
553,002085,万丰奥威,2015,0
554,002086,东方海洋,2015,0
555,002087,新野纺织,2015,0
556,002088,鲁阳节能,2015,0
557,002089,新 海 宜,2015,0
558,002090,金智科技,2015,0
559,002091,江苏国泰,2015,0
560,002092,中泰化学,2015,0
561,002093,国脉科技,2015,0
562,002094,青岛金王,2015,0
563,002095,生 意 宝,2015,0
564,002096,南岭民爆,2015,0
565,002097,山河智能,2015,0
566,002098,浔兴股份,2015,0
567,002099,海翔药业,2015,0
568,002100,天康生物,2015,0
569,002101,广东鸿图,2015,0
570,002102,冠福股份,2015,0
571,002103,广博股份,2015,0
572,002104,恒宝股份,2015,0
573,002105,信隆实业,2015,0
574,002106,莱宝高科,2015,0
575,002107,沃华医药,2015,0
576,002108,沧州明珠,2015,0
577,002109,ST兴化,2015,0
578,002110,三钢闽光,2015,0
579,002111,威海广泰,2015,1
580,002112,三变科技,2015,0
581,002113,天润控股,2015,0
582,002114,罗平锌电,2015,0
583,002115,三维通信,2015,0
584,002116,中国海诚,2015,0
585,002117,东港股份,2015,0
586,002118,紫鑫药业,2015,0
587,002119,康强电子,2015,0
588,002120,新海股份,2015,0
589,002121,科陆电子,2015,1
590,002122,天马股份,2015,0
591,002123,荣信股份,2015,0
592,002124,天邦股份,2015,0
593,002125,湘潭电化,2015,0
594,002126,银轮股份,2015,0
595,002127,南极电商,2015,0
596,002128,露天煤业,2015,0
597,002129,中环股份,2015,0
598,002130,沃尔核材,2015,0
599,002131,利欧股份,2015,0
600,002132,恒星科技,2015,0
601,002133,广宇集团,2015,0
602,002134,天津普林,2015,0
603,002135,东南网架,2015,0
604,002136,安 纳 达,2015,0
605,002137,麦达数字,2015,0
606,002138,顺络电子,2015,0
607,002139,拓邦股份,2015,0
608,002140,东华科技,2015,0
609,002141,蓉胜超微,2015,0
610,002142,宁波银行,2015,0
611,002143,印纪传媒,2015,0
612,002144,宏达高科,2015,0
613,002145,中核钛白,2015,0
614,002146,荣盛发展,2015,0
615,002147,方圆支承,2015,1
616,002148,北纬通信,2015,0
617,002149,西部材料,2015,0
618,002150,通润装备,2015,0
619,002151,北斗星通,2015,0
620,002152,广电运通,2015,0
621,002153,石基信息,2015,0
622,002154,报 喜 鸟,2015,0
623,002155,湖南黄金,2015,0
624,002156,通富微电,2015,0
625,002157,正邦科技,2015,0
626,002158,汉钟精机,2015,0
627,002159,三特索道,2015,0
628,002160,常铝股份,2015,0
629,002161,远 望 谷,2015,0
630,002162,悦心健康,2015,0
631,002163,中航三鑫,2015,0
632,002164,宁波东力,2015,0
633,002165,红宝丽,2015,0
634,002166,莱茵生物,2015,0
635,002167,东方锆业,2015,0
636,002168,深圳惠程,2015,0
637,002169,智光电气,2015,0
638,002170,芭田股份,2015,1
639,002171,楚江新材,2015,0
640,002172,澳洋科技,2015,0
641,002173,千足珍珠,2015,0
642,002174,游族网络,2015,0
643,002175,东方网络,2015,0
644,002176,江特电机,2015,1
645,002177,御银股份,2015,0
646,002178,延华智能,2015,0
647,002179,中航光电,2015,0
648,002180,艾派克,2015,0
649,002181,粤 传 媒,2015,0
650,002182,云海金属,2015,0
651,002183,怡 亚 通,2015,0
652,002184,海得控制,2015,0
653,002185,华天科技,2015,0
654,002186,全 聚 德,2015,0
655,002187,广百股份,2015,0
656,002188,巴士在线,2015,0
657,002189,利达光电,2015,0
658,002190,成飞集成,2015,0
659,002191,劲嘉股份,2015,0
660,002192,ST融捷,2015,0
661,002193,山东如意,2015,0
662,002194,武汉凡谷,2015,0
663,002195,二三四五,2015,0
664,002196,方正电机,2015,0
665,002197,证通电子,2015,0
666,002198,嘉应制药,2015,0
667,002199,东晶电子,2015,0
668,002200,云投生态,2015,0
669,002201,九鼎新材,2015,0
670,002202,金风科技,2015,0
671,002203,海亮股份,2015,0
672,002204,大连重工,2015,0
673,002205,国统股份,2015,0
674,002206,海 利 得,2015,0
675,002207,准油股份,2015,0
676,002208,合肥城建,2015,0
677,002209,达 意 隆,2015,0
678,002210,飞马国际,2015,0
679,002211,宏达新材,2015,0
680,002212,南洋股份,2015,0
681,002213,特 尔 佳,2015,0
682,002214,大立科技,2015,0
683,002215,诺 普 信,2015,0
684,002216,三全食品,2015,0
685,002217,合力泰,2015,0
686,002218,拓日新能,2015,0
687,002219,恒康医疗,2015,0
688,002220,天宝股份,2015,0
689,002221,东华能源,2015,0
690,002222,福晶科技,2015,0
691,002223,鱼跃医疗,2015,0
692,002224,三 力 士,2015,0
693,002225,濮耐股份,2015,0
694,002226,江南化工,2015,0
695,002227,奥 特 迅,2015,0
696,002228,合兴包装,2015,0
697,002229,鸿博股份,2015,0
698,002230,科大讯飞,2015,0
699,002231,奥维通信,2015,0
700,002232,启明信息,2015,0
701,002233,塔牌集团,2015,0
702,002234,民和股份,2015,0
703,002235,安妮股份,2015,0
704,002236,大华股份,2015,0
705,002237,恒邦股份,2015,0
706,002238,天威视讯,2015,0
707,002239,奥特佳,2015,0
708,002240,威华股份,2015,0
709,002241,歌尔声学,2015,0
710,002242,九阳股份,2015,0
711,002243,通产丽星,2015,0
712,002244,滨江集团,2015,0
713,002245,澳洋顺昌,2015,0
714,002246,北化股份,2015,0
715,002247,帝龙新材,2015,1
716,002248,华东数控,2015,0
717,002249,大洋电机,2015,0
718,002250,联化科技,2015,0
719,002251,步 步 高,2015,0
720,002252,上海莱士,2015,0
721,002253,川大智胜,2015,0
722,002254,泰和新材,2015,0
723,002255,海陆重工,2015,0
724,002256,彩虹精化,2015,1
725,002258,利尔化学,2015,0
726,002259,升达林业,2015,0
727,002260,德奥通航,2015,0
728,002261,拓维信息,2015,0
729,002262,恩华药业,2015,0
730,002263,大 东 南,2015,0
731,002264,新 华 都,2015,0
732,002265,西仪股份,2015,0
733,002266,浙富控股,2015,0
734,002267,陕天然气,2015,0
735,002268,卫 士 通,2015,0
736,002269,美邦服饰,2015,0
737,002270,法因数控,2015,0
738,002271,东方雨虹,2015,0
739,002272,川润股份,2015,0
740,002273,水晶光电,2015,0
741,002274,华昌化工,2015,0
742,002275,桂林三金,2015,0
743,002276,万马股份,2015,0
744,002277,友阿股份,2015,0
745,002278,神开股份,2015,0
746,002279,久其软件,2015,0
747,002280,联络互动,2015,0
748,002281,光迅科技,2015,0
749,002282,博深工具,2015,0
750,002283,天润曲轴,2015,0
751,002284,亚太股份,2015,0
752,002285,世联行,2015,0
753,002286,保龄宝,2015,0
754,002287,奇正藏药,2015,0
755,002288,超华科技,2015,0
756,002289,宇顺电子,2015,0
757,002290,禾盛新材,2015,0
758,002291,星期六,2015,0
759,002292,奥飞动漫,2015,0
760,002293,罗莱生活,2015,0
761,002294,信立泰,2015,0
762,002295,精艺股份,2015,0
763,002296,辉煌科技,2015,1
764,002297,博云新材,2015,0
765,002298,中电鑫龙,2015,1
766,002299,圣农发展,2015,0
767,002300,太阳电缆,2015,0
768,002301,齐心集团,2015,0
769,002302,西部建设,2015,0
770,002303,美盈森,2015,0
771,002304,洋河股份,2015,0
772,002305,南国置业,2015,0
773,002306,ST云网,2015,0
774,002307,北新路桥,2015,0
775,002308,威创股份,2015,0
776,002309,中利科技,2015,0
777,002310,东方园林,2015,0
778,002311,海大集团,2015,0
779,002312,三泰控股,2015,0
780,002313,日海通讯,2015,0
781,002314,南山控股,2015,0
782,002315,焦点科技,2015,1
783,002316,键桥通讯,2015,0
784,002317,众生药业,2015,0
785,002318,久立特材,2015,0
786,002319,乐通股份,2015,0
787,002320,海峡股份,2015,0
788,002321,华英农业,2015,0
789,002322,理工监测,2015,0
790,002323,雅百特,2015,0
791,002324,普利特,2015,0
792,002325,洪涛股份,2015,0
793,002326,永太科技,2015,0
794,002327,富安娜,2015,0
795,002328,新朋股份,2015,0
796,002329,皇氏集团,2015,0
797,002330,得利斯,2015,0
798,002331,皖通科技,2015,0
799,002332,仙琚制药,2015,0
800,002333,罗普斯金,2015,0
801,002334,英威腾,2015,0
802,002335,科华恒盛,2015,0
803,002336,人人乐,2015,0
804,002337,赛象科技,2015,0
805,002338,奥普光电,2015,0
806,002339,积成电子,2015,0
807,002340,格林美,2015,0
808,002341,新纶科技,2015,0
809,002342,巨力索具,2015,0
810,002343,慈文传媒,2015,0
811,002344,海宁皮城,2015,0
812,002345,潮宏基,2015,0
813,002346,柘中股份,2015,0
814,002347,泰尔重工,2015,1
815,002348,高乐股份,2015,0
816,002349,精华制药,2015,0
817,002350,北京科锐,2015,0
818,002351,漫步者,2015,0
819,002352,鼎泰新材,2015,0
820,002353,杰瑞股份,2015,0
821,002354,天神娱乐,2015,0
822,002355,兴民钢圈,2015,0
823,002356,浩宁达,2015,0
824,002357,富临运业,2015,0
825,002358,森源电气,2015,0
826,002359,齐星铁塔,2015,0
827,002360,同德化工,2015,0
828,002361,神剑股份,2015,0
829,002362,汉王科技,2015,0
830,002363,隆基机械,2015,0
831,002364,中恒电气,2015,0
832,002365,永安药业,2015,0
833,002366,台海核电,2015,0
834,002367,康力电梯,2015,0
835,002368,太极股份,2015,1
836,002369,卓翼科技,2015,0
837,002370,亚太药业,2015,0
838,002371,七星电子,2015,0
839,002372,伟星新材,2015,0
840,002373,千方科技,2015,0
841,002374,丽鹏股份,2015,0
842,002375,亚厦股份,2015,0
843,002376,新北洋,2015,0
844,002377,国创高新,2015,0
845,002378,章源钨业,2015,0
846,002379,鲁丰环保,2015,0
847,002380,科远股份,2015,0
848,002381,双箭股份,2015,0
849,002382,蓝帆医疗,2015,0
850,002383,合众思壮,2015,0
851,002384,东山精密,2015,0
852,002385,大北农,2015,0
853,002386,天原集团,2015,0
854,002387,黑牛食品,2015,0
855,002388,新亚制程,2015,1
856,002389,南洋科技,2015,0
857,002390,信邦制药,2015,0
858,002391,长青股份,2015,0
859,002392,北京利尔,2015,0
860,002393,力生制药,2015,0
861,002394,联发股份,2015,0
862,002395,双象股份,2015,0
863,002396,星网锐捷,2015,0
864,002397,梦洁家纺,2015,0
865,002398,建研集团,2015,0
866,002399,海普瑞,2015,0
867,002400,省广股份,2015,0
